dates,Days,EVI,Cases,Index,pvs,pvn,lag_all,c_all,se_all,sp_all
18538,256,-0.036925910495864,11325.7142857143,0,0.883675464320626,0.757770632368703,30,0.01,0.738461538461539,0.893805309734513
18539,257,-0.0388967827768205,11592.7142857143,0,0.875239923224568,0.757689422355589,30,0.01,0.738461538461539,0.885964912280702
18540,258,-0.0332198277294559,11784.1428571429,0,0.875287401886942,0.759414225941423,30,0.01,0.738461538461539,0.88695652173913
18541,259,-0.0274788631737482,12256.2857142857,0,0.875334066970602,0.761114476075106,30,0.01,0.738461538461539,0.887931034482759
18542,260,-0.017766979916171,12911.5714285714,0,0.875379939209726,0.762790697674419,30,0.01,0.738461538461539,0.888888888888889
18543,261,-0.00426151213712368,13533.1428571429,0,0.875425038639876,0.764443400657586,30,0.01,0.738461538461539,0.889830508474576
18544,262,0.0343516599800462,14769.1428571429,1,0.875469384627175,0.766073080481036,30,0.01,0.738461538461539,0.890756302521008
18545,263,0.0895390169633407,16224.7142857143,1,0.875512995896033,0.767680218653912,30,0.01,0.738461538461539,0.891666666666667
18546,264,0.079464635067168,16715.1428571429,1,0.875512995896033,0.762470308788599,30,0.01,0.732824427480916,0.891666666666667
18547,265,0.078780778964381,17225.5714285714,1,0.875512995896033,0.757330637007078,30,0.01,0.727272727272727,0.891666666666667
18548,266,0.0604572685254528,17556.4285714286,1,0.875512995896033,0.75225979243388,30,0.01,0.721804511278195,0.891666666666667
18549,267,0.0616829448373939,18134.8571428571,1,0.875512995896033,0.747256401729298,30,0.01,0.716417910447761,0.891666666666667
18550,268,0.0954644981712876,19899.8571428571,1,0.875512995896033,0.742319127849356,30,0.01,0.711111111111111,0.891666666666667
18551,269,0.0853181960840409,20549,1,0.87663804789878,0.742319127849356,30,0.01,0.713235294117647,0.891666666666667
18552,270,0.0777822340422719,21324.2857142857,1,0.877742946708464,0.742319127849356,30,0.01,0.715328467153285,0.891666666666667
18553,271,0.106477701257648,23310,1,0.878828229027963,0.742319127849356,30,0.01,0.717391304347826,0.891666666666667
18554,272,0.0918294912025448,24035.2857142857,1,0.87989441267048,0.742319127849356,30,0.01,0.719424460431655,0.891666666666667
18555,273,0.0878181377541722,24999.5714285714,1,0.880941997383341,0.742319127849356,30,0.01,0.721428571428571,0.891666666666667
18556,274,0.0721078971141952,25631,1,0.881971465629053,0.742319127849356,30,0.01,0.723404255319149,0.891666666666667
18557,275,0.0778030668572901,27210.4285714286,1,0.882983283326189,0.742319127849356,30,0.01,0.725352112676056,0.891666666666667
18558,276,0.0945947107141685,29668.2857142857,1,0.883977900552486,0.742319127849356,30,0.01,0.727272727272727,0.891666666666667
18559,277,0.0977987209861943,31548.4285714286,1,0.884955752212389,0.742319127849356,30,0.01,0.729166666666667,0.891666666666667
18560,278,0.0383969962328505,28231.1428571429,1,0.885917258671124,0.742319127849356,30,0.01,0.731034482758621,0.891666666666667
18561,279,0.12091362521182,36619.8571428571,1,0.886862826357232,0.742319127849356,30,0.01,0.732876712328767,0.891666666666667
18562,280,0.107612340138217,38635,1,0.887792848335388,0.742319127849356,30,0.01,0.73469387755102,0.891666666666667
18563,281,0.0899241697434023,40081.8571428571,1,0.888707704851203,0.742319127849356,30,0.01,0.736486486486487,0.891666666666667
18564,282,0.0705880200200952,40910.2857142857,1,0.889607763849576,0.742319127849356,30,0.01,0.738255033557047,0.891666666666667
18565,283,0.0585767917182588,41858.4285714286,1,0.890493381468111,0.742319127849356,30,0.01,0.74,0.891666666666667
18566,284,0.0316796958971471,40402,1,0.891364902506964,0.742319127849356,30,0.01,0.741721854304636,0.891666666666667
18567,285,0.052962721541099,46053.8571428571,1,0.892222660876431,0.742319127849356,30,0.01,0.743421052631579,0.891666666666667
18568,286,0.068219775605465,50779.7142857143,1,0.893066980023502,0.742319127849356,30,0.01,0.745098039215686,0.891666666666667
18569,287,0.083695754128044,56225.2857142857,1,0.893898173338515,0.742319127849356,30,0.01,0.746753246753247,0.891666666666667
18570,288,0.00137461730119304,44278.7142857143,0,0.894716544543,0.742319127849356,30,0.01,0.748387096774194,0.891666666666667
18571,289,0.000915860384093815,45877.8571428571,0,0.895522388059702,0.742319127849356,30,0.01,0.75,0.891666666666667
18572,290,0.00102174300983724,47517.5714285714,0,0.896315989365743,0.742319127849356,30,0.01,0.751592356687898,0.891666666666667
18573,291,0.0262527696324458,54886.8571428571,1,0.897097625329815,0.742319127849356,30,0.01,0.753164556962025,0.891666666666667
18574,292,0.0132007004852183,53798.7142857143,1,0.897867564534231,0.742319127849356,30,0.01,0.754716981132076,0.891666666666667
18575,293,-0.0257660163056171,41703.4285714286,0,0.890906859737391,0.742243827834826,30,0.01,0.754716981132076,0.884297520661157
18576,294,-0.0352178879226285,34562.2857142857,0,0.884057971014493,0.742169719302048,30,0.01,0.754716981132076,0.877049180327869
18577,295,-0.0241713091565924,46345.4285714286,0,0.884097035040431,0.743873137914464,30,0.01,0.754716981132076,0.878048780487805
18578,296,-0.0382317008163269,42748.5714285714,0,0.884135472370767,0.745554035567716,30,0.01,0.754716981132076,0.879032258064516
18579,297,-0.0482575239591634,37479,0,0.884173297966401,0.747212859735546,30,0.01,0.754716981132076,0.88
18580,298,-0.0370424277920658,29665,0,0.877437325905292,0.747144180302563,30,0.01,0.754716981132076,0.873015873015873
18581,299,-0.0324537057490729,28040.7142857143,0,0.870807382435289,0.747076545983761,30,0.01,0.754716981132076,0.866141732283465
18582,300,-0.0245785886895986,26415.8571428571,0,0.870847034811203,0.748716399879191,30,0.01,0.754716981132076,0.8671875
18583,301,-0.0268038331624246,29700,0,0.870886075949367,0.750334970969183,30,0.01,0.754716981132076,0.868217054263566
18584,302,-0.0209011994627259,28627.2857142857,0,0.870924519874944,0.751932674429983,30,0.01,0.754716981132076,0.869230769230769
18585,303,-0.00946864572700584,26928.4285714286,0,0.870962380187268,0.75350991460414,30,0.01,0.754716981132076,0.870229007633588
18586,304,-0.00580966615608523,26814,0,0.870999670075883,0.75506708535541,30,0.01,0.754716981132076,0.871212121212121
18587,305,0.0122082570770086,24773,0,0.871036402335862,0.756604570409648,30,0.01,0.754716981132076,0.87218045112782
18588,306,0.0323933972071316,22764.1428571429,0,0.871072589382448,0.75812274368231,30,0.01,0.754716981132076,0.873134328358209
18589,307,0.0387096018900787,22051.5714285714,0,0.871108243265043,0.759621969593206,30,0.01,0.754716981132076,0.874074074074074
18590,308,0.0568062130472126,16954.2857142857,0,0.871143375680581,0.761102603369066,30,0.01,0.754716981132076,0.875
18591,309,0.0711876977063975,15219.5714285714,0,0.871177997986328,0.762564991334489,30,0.01,0.754716981132076,0.875912408759124
18592,310,0.0635556756085988,14114.5714285714,0,0.871212121212121,0.764009471191792,30,0.01,0.754716981132076,0.876811594202899
18593,311,0.0577824630686282,12616,0,0.871245756072081,0.765436372290251,30,0.01,0.754716981132076,0.877697841726619
18594,312,0.0489043566663727,11874.1428571429,0,0.871278912975832,0.766846015885217,30,0.01,0.754716981132076,0.878571428571429
18595,313,0.0397844533657133,11393.1428571429,0,0.87131160203924,0.768238715387533,30,0.01,0.754716981132076,0.879432624113475
18596,314,0.034164501260493,11292,0,0.871343833094702,0.769614776603711,30,0.01,0.754716981132076,0.880281690140845
18597,315,0.0168197496270215,11069.5714285714,0,0.871375615701011,0.770974497967229,30,0.01,0.754716981132076,0.881118881118881
18598,316,-0.00342186785462188,10708.7142857143,0,0.871406959152799,0.772318170761372,30,0.01,0.754716981132076,0.881944444444444
18599,317,-0.035130091718195,10678.1428571429,0,0.871437872489608,0.773646079333947,30,0.01,0.754716981132076,0.882758620689655
18600,318,0.000464105778329084,10497.7142857143,0,0.871468364504576,0.774958501304245,30,0.01,0.754716981132076,0.883561643835616
18601,319,-0.0117831286947266,10555.5714285714,0,0.871498443752779,0.776255707762557,30,0.01,0.754716981132076,0.884353741496599
18602,320,-0.0266910674954753,10725,0,0.871528118559231,0.777537963462576,30,0.01,0.754716981132076,0.885135135135135
18603,321,-0.078002789946206,10590.2857142857,0,0.871557397026566,0.778805527006966,30,0.01,0.754716981132076,0.885906040268456
18604,322,-0.101869749390238,11400.7142857143,0,0.871586287042417,0.780058651026393,30,0.01,0.754716981132076,0.886666666666667
18605,323,-0.046624487433716,11464.5714285714,0,0.871614796286498,0.781297582352286,30,0.01,0.754716981132076,0.887417218543046
18606,324,-0.0201255346514356,11619.5714285714,0,0.871642932237408,0.782522562183579,30,0.01,0.754716981132076,0.888157894736842
18607,325,-0.113418855350442,11902.1428571429,0,0.871670702179177,0.78373382624769,30,0.01,0.754716981132076,0.888888888888889
18608,326,-0.120754119890369,12054.2857142857,0,0.871698113207547,0.784931604955955,30,0.01,0.754716981132076,0.88961038961039
18609,327,-0.104875737736561,12137.7142857143,0,0.871725172236022,0.786116123553763,30,0.01,0.754716981132076,0.890322580645161
18610,328,-0.0507850631975621,12106.4285714286,0,0.871751886001677,0.787287602265576,30,0.01,0.754716981132076,0.891025641025641
18611,329,-0.0471375686478174,11766.1428571429,0,0.871778261070751,0.788446256435062,30,0.01,0.754716981132076,0.89171974522293
18612,330,-0.0442817662200869,12201.1428571429,0,0.871804303844032,0.78959229666052,30,0.01,0.754716981132076,0.892405063291139
18613,331,-0.112078094301809,12847.7142857143,0,0.860870722939688,0.797018942138495,29,0.01,0.767295597484277,0.880503144654088
18614,332,-0.121022047066202,13207.1428571429,0,0.86089794478257,0.798131351019573,29,0.01,0.767295597484277,0.88125
18615,333,-0.17007173328444,13704.4285714286,0,0.860924830155599,0.799231572916316,29,0.01,0.767295597484277,0.881987577639752
18616,334,-0.191724628555082,13885.2857142857,0,0.860951385258756,0.800319808115131,29,0.01,0.767295597484277,0.882716049382716
18617,335,-0.214052564419004,14280.7142857143,0,0.860977616140624,0.801396252510949,29,0.01,0.767295597484277,0.883435582822086
18618,336,-0.33570798160721,14310.1428571429,0,0.861003528702986,0.802461097727717,29,0.01,0.767295597484277,0.884146341463415
18619,337,-0.148189464551753,13927,0,0.861029128705248,0.803514531234914,29,0.01,0.767295597484277,0.884848484848485
18620,338,-0.0429634896037159,14401.2857142857,0,0.861054421768708,0.804556736460256,29,0.01,0.767295597484277,0.885542168674699
18621,339,0.0444102832666725,15009.4285714286,1,0.861079413380669,0.805587892898719,29,0.01,0.767295597484277,0.88622754491018
18622,340,0.00385710873370001,12961.5714285714,0,0.861104108898412,0.806608176218033,29,0.01,0.767295597484277,0.886904761904762
18623,341,-0.00103288747677078,12393.4285714286,0,0.861128513553022,0.807617758360767,29,0.01,0.767295597484277,0.887573964497041
18624,342,-0.00657838515665282,11985.7142857143,0,0.861152632453081,0.808616807643157,29,0.01,0.767295597484277,0.888235294117647
18625,343,-0.00847315286218642,11933.2857142857,0,0.861176470588235,0.809605488850772,29,0.01,0.767295597484277,0.888888888888889
18626,344,-0.000458567174841107,13572.7142857143,0,0.861200032832636,0.810583963331151,29,0.01,0.767295597484277,0.88953488372093
18627,345,-0.0212997724585704,13333.2857142857,0,0.86122332394826,0.811552389083522,29,0.01,0.767295597484277,0.890173410404624
18628,346,-0.024603738629402,13202.7142857143,0,0.87218045112782,0.806368772470467,30,0.01,0.754716981132076,0.902298850574713
18629,347,-0.0308086634577259,13256,0,0.872201686256593,0.807328571831861,30,0.01,0.754716981132076,0.902857142857143
18630,348,-0.0363619195181804,13780.7142857143,0,0.872222681093582,0.808278867102396,30,0.01,0.754716981132076,0.903409090909091
18631,349,-0.0412201587462978,13920.4285714286,0,0.872243439694468,0.809219799353287,30,0.01,0.754716981132076,0.903954802259887
18632,350,0.013764801169723,15253.4285714286,1,0.872263966024175,0.8101515068643,30,0.01,0.754716981132076,0.904494382022472
18633,351,-0.0219303647419103,15070.2857142857,0,0.872284263959391,0.811074125192823,30,0.01,0.754716981132076,0.905027932960894
18634,352,0.0202125019029238,15316.7142857143,1,0.87230433729101,0.811987787240881,30,0.01,0.754716981132076,0.905555555555556
18635,353,0.0133702120744424,15389.8571428571,1,0.872324189726495,0.812892623320169,30,0.01,0.754716981132076,0.906077348066298
18636,354,0.173567348729155,17777.1428571429,1,0.872343824892155,0.813788761215174,30,0.01,0.754716981132076,0.906593406593407
18637,355,0.150738668924845,18269.8571428571,1,0.872343824892155,0.809921671018277,30,0.01,0.75,0.906593406593407
18638,356,0.100909174621311,18231.5714285714,1,0.872343824892155,0.806091159503144,30,0.01,0.745341614906832,0.906593406593407
18639,357,0.0657446767303116,18068,1,0.873265128083115,0.806091159503144,30,0.01,0.746913580246914,0.906593406593407
18640,358,0.0401410450786885,17882.2857142857,1,0.873265128083115,0.802296710117939,30,0.01,0.742331288343558,0.906593406593407
18641,359,0.0179572180062032,17834.2857142857,1,0.874173228346457,0.802296710117939,30,0.01,0.74390243902439,0.906593406593407
18642,360,0.0228896043112032,18042.4285714286,1,0.875068407474005,0.802296710117939,30,0.01,0.745454545454545,0.906593406593407
18643,361,0.0300208056238563,18218.4285714286,1,0.868704411253908,0.80226904376013,30,0.01,0.745454545454545,0.901639344262295
18644,362,0.0291291375107471,18318.1428571429,1,0.862434265680969,0.802241670505144,30,0.01,0.745454545454545,0.896739130434783
18645,363,0.0277323632517466,18315.5714285714,1,0.856255879586077,0.80221458571974,30,0.01,0.745454545454545,0.891891891891892
18646,364,0.0366037693577451,18917.7142857143,1,0.850167224080268,0.802187784867821,30,0.01,0.745454545454545,0.887096774193548
18647,365,0.0419750373426777,19338.4285714286,1,0.844166330238191,0.802161263507897,30,0.01,0.745454545454545,0.882352941176471
18648,366,0.0378933624235298,19521.1428571429,1,0.838251286884652,0.802135017290633,30,0.01,0.745454545454545,0.877659574468085
18649,367,0.0322108405592154,19807.8571428571,1,0.832420238478891,0.802109041956473,30,0.01,0.745454545454545,0.873015873015873
18650,368,0.0362491379347398,20167.1428571429,1,0.826671383091617,0.802083333333333,30,0.01,0.745454545454545,0.868421052631579
18651,369,0.0381004637954906,20423.4285714286,1,0.821002970470033,0.80205788733437,30,0.01,0.745454545454545,0.863874345549738
18652,370,0.00865961404670926,20495.1428571429,0,0.815413300186451,0.802032699955811,30,0.01,0.745454545454545,0.859375
18653,371,-0.0146676907302401,20244.8571428571,0,0.809900719866262,0.802007767274859,30,0.01,0.745454545454545,0.854922279792746
18654,372,-0.0342555029783856,20255.4285714286,0,0.804463623491336,0.801983085447652,30,0.01,0.745454545454545,0.850515463917526
18655,373,-0.0473627085550114,20433.4285714286,0,0.799100449775113,0.801958650707291,30,0.01,0.745454545454545,0.846153846153846
18656,374,-0.0203924763499536,20420.7142857143,0,0.793809680605861,0.801934459361917,30,0.01,0.745454545454545,0.841836734693878
18657,375,-0.0363864842703372,20438,0,0.788589839554789,0.801910507792861,30,0.01,0.745454545454545,0.83756345177665
18658,376,-0.0523998176746217,20552.1428571429,0,0.78343949044586,0.80188679245283,30,0.01,0.745454545454545,0.833333333333333
18659,377,-0.0694761866776648,20564.7142857143,0,0.783464566929134,0.802821553269793,30,0.01,0.745454545454545,0.834170854271357
18660,378,-0.0701269901484439,20735.2857142857,0,0.783489394228932,0.80374748843512,30,0.01,0.745454545454545,0.835
18661,379,-0.0921833713665339,20657.4285714286,0,0.783513976041072,0.80466472303207,30,0.01,0.745454545454545,0.835820895522388
18662,380,-0.0592994777240165,17238,0,0.783538315988647,0.805573379778165,30,0.01,0.745454545454545,0.836633663366337
18663,381,-0.0866419764750223,20434,0,0.7835624176238,0.806473579081169,30,0.01,0.745454545454545,0.83743842364532
18664,382,-0.112039037145663,19940.1428571429,0,0.783586284429455,0.807365439093484,30,0.01,0.745454545454545,0.838235294117647
18665,383,-0.153016486465245,20008.7142857143,0,0.783609919820996,0.808249075764999,30,0.01,0.745454545454545,0.839024390243902
18666,384,-0.0319144522777545,20002.2857142857,0,0.783633327147894,0.809124602894458,30,0.01,0.745454545454545,0.839805825242718
18667,385,-0.0206646250565172,19366.4285714286,0,0.783656509695291,0.809992132179386,30,0.01,0.745454545454545,0.840579710144927
18668,386,-0.0235638908543974,19262.4285714286,0,0.783679470685536,0.810851773264626,30,0.01,0.745454545454545,0.841346153846154
18669,387,0.0714195791829764,22270.4285714286,1,0.783702213279678,0.811703633789523,30,0.01,0.745454545454545,0.842105263157895
18670,388,-0.031546789928957,18713.5714285714,0,0.783724740578919,0.812547819433818,30,0.01,0.745454545454545,0.842857142857143
18671,389,-0.0396885152347945,18805.4285714286,0,0.783747055626019,0.813384433962264,30,0.01,0.745454545454545,0.843601895734597
18672,390,-0.0149783669037171,18352.7142857143,0,0.783769161406673,0.814213579268038,30,0.01,0.745454545454545,0.844339622641509
18673,391,-0.00670708020880572,18361.7142857143,0,0.783791060850835,0.815035355414961,30,0.01,0.745454545454545,0.845070422535211
18674,392,-0.0064249598048063,18463.1428571429,0,0.783812756834018,0.815849860678577,30,0.01,0.745454545454545,0.845794392523365
18675,393,-0.00356643484540158,18392.8571428571,0,0.783834252178552,0.816657191586128,30,0.01,0.745454545454545,0.846511627906977
18676,394,0.0104184035591299,18598.8571428571,0,0.77875483644038,0.816638370118845,30,0.01,0.745454545454545,0.842592592592593
18677,395,0.00428297578419689,19087.1428571429,0,0.778776296209844,0.817438855837991,30,0.01,0.745454545454545,0.84331797235023
18678,396,0.00300064715929861,19250,0,0.778797560267209,0.818232351306281,30,0.01,0.745454545454545,0.844036697247706
18679,397,0.00141003387162871,20035.7142857143,0,0.778818631277648,0.819018948114043,30,0.01,0.745454545454545,0.844748858447489
18680,398,-0.00119233444279314,20071.1428571429,0,0.778839511858163,0.819798736250878,30,0.01,0.745454545454545,0.845454545454545
18681,399,-0.00487255593424321,20154.5714285714,0,0.778860204578665,0.820571804140651,30,0.01,0.745454545454545,0.846153846153846
18682,400,0.0189885744740994,21060.4285714286,1,0.778880711963033,0.821338238675558,30,0.01,0.745454545454545,0.846846846846847
18683,401,0.0412782797532505,21474.1428571429,1,0.778901036490132,0.822098125249302,30,0.01,0.745454545454545,0.847533632286996
18684,402,0.0440368237369294,21629.7142857143,1,0.778921180594821,0.82285154778941,30,0.01,0.745454545454545,0.848214285714286
18685,403,0.0477404829457823,21861.8571428571,1,0.778941146668918,0.82359858878871,30,0.01,0.745454545454545,0.848888888888889
18686,404,0.029705889606139,21562.7142857143,1,0.778960937062153,0.824339329335998,30,0.01,0.745454545454545,0.849557522123894
18687,405,0.0272860422371694,21573.5714285714,1,0.778980554083085,0.825073849145919,30,0.01,0.745454545454545,0.850220264317181
18688,406,0.0379753342019849,21958.1428571429,1,0.779,0.825802226588081,30,0.01,0.745454545454545,0.850877192982456
18689,407,0.013380963090263,21297.5714285714,0,0.773988788744779,0.82578611795392,30,0.01,0.745454545454545,0.847161572052402
18690,408,0.0102631020314234,21279.2857142857,0,0.769042570543141,0.82577014645408,30,0.01,0.745454545454545,0.843478260869565
18691,409,0.00573520246160314,21035.1428571429,0,0.764160077456834,0.825754310344828,30,0.01,0.745454545454545,0.83982683982684
18692,410,-0.0740260498570749,20936.5714285714,0,0.759340074507717,0.825738607911868,30,0.01,0.745454545454545,0.836206896551724
18693,411,0.0106338277463299,21205.5714285714,0,0.754581358609795,0.825723037469725,30,0.01,0.745454545454545,0.832618025751073
18694,412,0.011978056380685,21320.4285714286,0,0.749882757542598,0.825707597361141,30,0.01,0.745454545454545,0.829059829059829
18695,413,0.0116736239868817,21359.1428571429,1,0.745243128964059,0.825692285956485,30,0.01,0.745454545454545,0.825531914893617
18696,414,0.0198238310350902,21755,1,0.745263157894737,0.826415887359462,30,0.01,0.745454545454545,0.826271186440678
18697,415,0.0200067150824079,22161.1428571429,1,0.745283018867925,0.827133479212254,30,0.01,0.745454545454545,0.827004219409283
18698,416,0.0197336206178475,22399.7142857143,1,0.745302713987474,0.827845136401212,30,0.01,0.745454545454545,0.827731092436975
18699,417,0.0420136409095355,23326.2857142857,1,0.745322245322245,0.828550932568149,30,0.01,0.745454545454545,0.828451882845188
18700,418,0.0575229565326516,23970.8571428571,1,0.745341614906832,0.829250940136193,30,0.01,0.745454545454545,0.829166666666667
18701,419,0.0472142773228468,24104.7142857143,1,0.745360824742268,0.829945230335002,30,0.01,0.745454545454545,0.829875518672199
18702,420,0.0604453290023541,25093.7142857143,1,0.740779453486636,0.8299310621779,30,0.01,0.745454545454545,0.826446280991736
18703,421,0.0986126317509521,26354.7142857143,1,0.736254803428909,0.82991700829917,30,0.01,0.745454545454545,0.823045267489712
18704,422,0.112584470321066,27345,1,0.731785818784746,0.829903067321737,30,0.01,0.745454545454545,0.819672131147541
18705,423,0.142737322102671,28776.5714285714,1,0.721913158266937,0.835288581128777,29,0.01,0.757575757575758,0.808163265306122
18706,424,0.132307462943368,29569,1,0.723509972578339,0.835288581128777,29,0.01,0.759036144578313,0.808163265306122
18707,425,0.109557681905067,30174.7142857143,1,0.725088553318419,0.835288581128777,29,0.01,0.760479041916168,0.808163265306122
18708,426,0.124475326951793,31509.2857142857,1,0.726649211020229,0.835288581128777,29,0.01,0.761904761904762,0.808163265306122
18709,427,0.0378164146079038,29313.7142857143,1,0.728192249205106,0.835288581128777,29,0.01,0.763313609467456,0.808163265306122
18710,428,0.109862133479016,33155.2857142857,1,0.729717964579467,0.835288581128777,29,0.01,0.764705882352941,0.808163265306122
18711,429,0.118036248104295,34669.4285714286,1,0.731226647225007,0.835288581128777,29,0.01,0.766081871345029,0.808163265306122
18712,430,0.104519486989311,35622.7142857143,1,0.732718580782563,0.835288581128777,29,0.01,0.767441860465116,0.808163265306122
18713,431,0.0938439568953396,36664.8571428571,1,0.734194042629895,0.835288581128777,29,0.01,0.76878612716763,0.808163265306122
18714,432,0.0834000761362224,37584,1,0.7356533040536,0.835288581128777,29,0.01,0.770114942528736,0.808163265306122
18715,433,0.0485927975393512,36626.4285714286,1,0.737096630415404,0.835288581128777,29,0.01,0.771428571428571,0.808163265306122
18716,434,0.0615106541475713,38915.2857142857,1,0.738524281313031,0.835288581128777,29,0.01,0.772727272727273,0.808163265306122
18717,435,0.0382329404591923,38009.8571428571,1,0.739936510735858,0.835288581128777,29,0.01,0.774011299435028,0.808163265306122
18718,436,0.0301606554326077,38731.4285714286,1,0.741333567215559,0.835288581128777,29,0.01,0.775280898876405,0.808163265306122
18719,437,0.0253684026195946,39418.1428571429,1,0.737294761532447,0.835275210928084,29,0.01,0.775280898876405,0.804878048780488
18720,438,-0.020491243823263,33340.1428571429,0,0.733300346363187,0.835261946843632,29,0.01,0.775280898876405,0.801619433198381
18721,439,0.00792106496023931,39569.8571428571,0,0.72934958656551,0.835248787617086,29,0.01,0.775280898876405,0.798387096774194
18722,440,0.0018108502393498,39810.8571428571,0,0.725441763252898,0.835235732009926,29,0.01,0.775280898876405,0.795180722891566
18723,441,-0.0260399004212029,36573,0,0.721576173345604,0.835222778803058,29,0.01,0.775280898876405,0.792
18724,442,-0.0404241597111274,28273.8571428571,0,0.717752129136534,0.835209926796442,29,0.01,0.775280898876405,0.788844621513944
18725,443,-0.0430997146769517,34910.8571428571,0,0.713968957871397,0.835197174808711,29,0.01,0.775280898876405,0.785714285714286
18726,444,-0.044232114783538,28265.2857142857,0,0.710226001342582,0.835184521676818,29,0.01,0.775280898876405,0.782608695652174
18727,445,-0.0480667851808585,28448.5714285714,0,0.710244772248338,0.835864297253635,29,0.01,0.775280898876405,0.783464566929134
18728,446,-0.0536029599656356,33773,0,0.710263396911898,0.836538461538462,29,0.01,0.775280898876405,0.784313725490196
18729,447,-0.0568923026643495,33452.7142857143,0,0.710281877035667,0.837207084035484,29,0.01,0.775280898876405,0.78515625
18730,448,-0.0507094803623983,37891.4285714286,0,0.710300214295728,0.837870233100968,29,0.01,0.775280898876405,0.785992217898833
18731,449,0.0226506350268879,43969.5714285714,1,0.710318410342351,0.838527975966954,29,0.01,0.775280898876405,0.786821705426357
18732,450,-0.0532265802833823,35528.2857142857,0,0.710336466800485,0.839180378764359,29,0.01,0.775280898876405,0.787644787644788
18733,451,-0.017109766581181,40712.8571428571,0,0.710354385270243,0.839827506545511,29,0.01,0.775280898876405,0.788461538461538
18734,452,0.0624383769410854,45641.5714285714,1,0.710372167327377,0.840469423306134,29,0.01,0.775280898876405,0.789272030651341
18735,453,-0.0254853897018179,32990.8571428571,0,0.710389814523735,0.841106192006792,29,0.01,0.775280898876405,0.790076335877863
18736,454,-0.0196419438477457,32727,0,0.710389814523735,0.837778247606391,29,0.01,0.770949720670391,0.790076335877863
18737,455,-0.0119308518157873,33434.2857142857,0,0.710407328387716,0.838420618865663,29,0.01,0.770949720670391,0.790874524714829
18738,456,-0.0286382377821273,32208.1428571429,0,0.706703910614525,0.838409172339663,29,0.01,0.770949720670391,0.787878787878788
18739,457,0.0114398120814669,31545.8571428571,0,0.706721292467051,0.839046575017777,29,0.01,0.770949720670391,0.788679245283019
18740,458,0.0216026211029029,30958.5714285714,0,0.706738544474394,0.839678946285244,29,0.01,0.770949720670391,0.789473684210526
18741,459,0.0247053570090326,30497.1428571429,0,0.703074016829813,0.83966782371809,29,0.01,0.770949720670391,0.786516853932584
18742,460,0.0268199597331714,29800,0,0.703091137219117,0.840295340251737,29,0.01,0.770949720670391,0.787313432835821
18743,461,0.0204562479520073,29693,0,0.703108131143815,0.840917941986759,29,0.01,0.770949720670391,0.788104089219331
18744,462,0.0388473933712373,27728.2857142857,0,0.703125,0.841535686678691,29,0.01,0.770949720670391,0.788888888888889
18745,463,0.0252811903315266,27250.8571428571,0,0.703141745163292,0.842148631178167,29,0.01,0.770949720670391,0.789667896678967
18746,464,0.0332337325495692,26265.5714285714,0,0.70315836798921,0.842756831448634,29,0.01,0.770949720670391,0.790441176470588
18747,465,0.0320165250229735,25117.2857142857,0,0.703174869813539,0.843360342583652,29,0.01,0.770949720670391,0.791208791208791
18748,466,0.0272108798418791,24121.2857142857,0,0.703191251952689,0.843959218823791,29,0.01,0.770949720670391,0.791970802919708
18749,467,0.0667622409918612,22038.8571428571,0,0.703207515704041,0.844553513573132,29,0.01,0.770949720670391,0.792727272727273
18750,468,0.0294230442614921,21725.7142857143,0,0.703223662346294,0.845143279415387,29,0.01,0.770949720670391,0.793478260869565
18751,469,0.0233357289623759,20876.2857142857,0,0.703239693139798,0.845728568129644,29,0.01,0.770949720670391,0.794223826714801
18752,470,0.041090158662301,20079.4285714286,0,0.703255609326881,0.846309430705752,29,0.01,0.770949720670391,0.794964028776978
18753,471,0.0514464770600227,19392.8571428571,0,0.703271412132172,0.846885917359354,29,0.01,0.770949720670391,0.795698924731183
18754,472,0.0423605652703871,18655.1428571429,0,0.703287102762914,0.847458077546573,29,0.01,0.770949720670391,0.796428571428571
18755,473,0.0485709007143381,17951.5714285714,0,0.703302682409271,0.848025959978367,29,0.01,0.770949720670391,0.797153024911032
18756,474,0.0427792565904186,17843,0,0.703318152244632,0.848589612634556,29,0.01,0.770949720670391,0.797872340425532
18757,475,0.0296726441589855,17776.1428571429,0,0.703333513425901,0.84914908277754,29,0.01,0.770949720670391,0.798586572438163
18758,476,0.0279437219293047,17121,0,0.703348767093787,0.849704416965692,29,0.01,0.770949720670391,0.799295774647887
18759,477,0.00506980159901779,16477.2857142857,0,0.703363914373089,0.850255661066472,29,0.01,0.770949720670391,0.8
18760,478,-0.0513184081561651,16151.4285714286,0,0.703378956372968,0.850802860269232,29,0.01,0.770949720670391,0.800699300699301
18761,479,0.0120405765795715,14423.5714285714,0,0.703393894187224,0.851346059097742,29,0.01,0.770949720670391,0.801393728222996
18762,480,-0.0343866584585304,13700.7142857143,0,0.703408728894553,0.851885301422443,29,0.01,0.770949720670391,0.802083333333333
18763,481,-0.125455513911172,14389.2857142857,0,0.703423461558813,0.852420630472418,29,0.01,0.770949720670391,0.802768166089965
18764,482,-0.00719779009467192,14396.7142857143,0,0.703438093229277,0.852952088847115,29,0.01,0.770949720670391,0.803448275862069
